04569901,"Edifício e Condomínio Brooklin Vilage, Rua Guaraiúva, 553",Cidade Monções,"São Paulo", "SP"
04569902,"Sociedade Hípica Paulista, Rua Quintana, 206",Cidade Monções,"São Paulo", "SP"
04569903,"Hotel César Tower, Rua Quintana, 1012",Cidade Monções,"São Paulo", "SP"
04570000,"Avenida Nova Independência, até 549/550",Brooklin Paulista,"São Paulo", "SP"
04570001,"Avenida Nova Independência, de 552/553 ao fim",Brooklin Paulista,"São Paulo", "SP"
04570010,Praça Doutor Francisco Patti,Brooklin Paulista,"São Paulo", "SP"
04570020,Rua Soberana,Brooklin Paulista,"São Paulo", "SP"
04570030,Rua Abaçaí,Brooklin Paulista,"São Paulo", "SP"
04570040,Rua Araberi,Brooklin Paulista,"São Paulo", "SP"
04570050,Rua Rosa Gaeta Lazara,Brooklin Paulista,"São Paulo", "SP"
04570055,Rua Sanhasso do Coqueiro,Brooklin Paulista,"São Paulo", "SP"
04570070,Rua Igarapiuna,Brooklin Paulista,"São Paulo", "SP"
04570080,Rua Domingos de Andrade,Brooklin Paulista,"São Paulo", "SP"
04570090,Praça Procópio Ferreira,Brooklin Paulista,"São Paulo", "SP"
04570100,Praça Acibe Ballan Camasmie,Brooklin Paulista,"São Paulo", "SP"
04570110,Rua Prebixim,Brooklin Paulista,"São Paulo", "SP"
04570120,Rua José Otaviano Soares,Brooklin Paulista,"São Paulo", "SP"
04570130,Rua Anésio Pinto Rosa,Brooklin Paulista,"São Paulo", "SP"
04570140,Rua Porto Martins,Brooklin Paulista,"São Paulo", "SP"
04570150,Praça Deputada Maria da Conceição da Costa Neves,Brooklin Paulista,"São Paulo", "SP"
04570900,"Condomínio Veridiana, Avenida Nova Independência, 37",Brooklin Paulista,"São Paulo", "SP"
04570901,"Empek Alimentício Ltda, Avenida Nova Independência, 192",Brooklin Paulista,"São Paulo", "SP"
04570902,"Condomínio Regina Maria, Avenida Nova Independência, 786",Brooklin Paulista,"São Paulo", "SP"
04570903,"Concima Construção Ltda, Avenida Nova Independência, 1056",Brooklin Paulista,"São Paulo", "SP"
04570904,"Sul Mecânica Ltda., Rua Porto Martins, 106",Brooklin Paulista,"São Paulo", "SP"
04570905,"VR Vales Ltda, Rua Rosa Gaeta Lazara, 93",Brooklin Paulista,"São Paulo", "SP"
04571000,"Avenida Engenheiro Luiz Carlos Berrini, até 99998 - lado par",Cidade Monções,"São Paulo", "SP"
04571010,"Avenida Engenheiro Luiz Carlos Berrini, até 1405 - lado ímpar",Cidade Monções,"São Paulo", "SP"
04571011,"Avenida Engenheiro Luiz Carlos Berrini, de 1407 ao fim - lado ímpar",Cidade Monções,"São Paulo", "SP"
04571012,Rua Ulisséia,Cidade Monções,"São Paulo", "SP"
04571020,Rua Doutor Geraldo Campos Moreira,Cidade Monções,"São Paulo", "SP"
04571030,Rua Oswaldo Casimiro Muller,Cidade Monções,"São Paulo", "SP"
04571040,Praça General Sodré e Silva,Cidade Monções,"São Paulo", "SP"
04571050,Rua Surubim,Cidade Monções,"São Paulo", "SP"
04571060,Rua Taperoá,Cidade Monções,"São Paulo", "SP"
04571070,Praça João Duran Alonso,Cidade Monções,"São Paulo", "SP"
04571080,Praça Oswaldo Maurício Varella,Brooklin Paulista,"São Paulo", "SP"
04571090,Rua Sansão Alves dos Santos,Cidade Monções,"São Paulo", "SP"
04571100,Praça Professor José Lannes,Cidade Monções,"São Paulo", "SP"
04571110,Rua Alcides Lourenço da Rocha,Cidade Monções,"São Paulo", "SP"
04571120,Rua Amintas Pires de Carvalho,Brooklin Paulista,"São Paulo", "SP"
04571130,Rua Irmã Gabriela,Cidade Monções,"São Paulo", "SP"
04571140,Rua Mário Gonçalves da Silva,Cidade Monções,"São Paulo", "SP"
04571150,Praça General Gentil Falcão,Cidade Monções,"São Paulo", "SP"
04571160,Rua Guilherme Barbosa de Melo,Cidade Monções,"São Paulo", "SP"
04571170,Rua Joel Carlos Borges,Cidade Monções,"São Paulo", "SP"
04571180,Rua Hilário Furlan,Cidade Monções,"São Paulo", "SP"
04571190,Rua José Muniz dos Santos,Cidade Monções,"São Paulo", "SP"
04571200,Praça do Cancioneiro,Cidade Monções,"São Paulo", "SP"
04571210,Rua Rio da Prata,Cidade Monções,"São Paulo", "SP"
04571220,Rua Macambará,Cidade Monções,"São Paulo", "SP"
04571230,Rua Eliseu de Oliveira,Cidade Monções,"São Paulo", "SP"
04571240,Praça James Maxwell,Cidade Monções,"São Paulo", "SP"
04571250,Praça Doutor Antônio Pereira Lima,Cidade Monções,"São Paulo", "SP"
04571900,"Companhia Brasileira de Distribuição - Pão de Açúcar, Avenida Engenheiro Luiz Carlos Berrini, 105",Cidade Monções,"São Paulo", "SP"
04571901,"Edifício Morumbi, Avenida Engenheiro Luiz Carlos Berrini, 801",Cidade Monções,"São Paulo", "SP"
04571902,"Sampaio Ferreira, Avenida Engenheiro Luiz Carlos Berrini, 1253",Cidade Monções,"São Paulo", "SP"
04571903,"Texas Instrumentos Eletrônicos do Brasil, Avenida Engenheiro Luiz Carlos Berrini, 1461",Cidade Monções,"São Paulo", "SP"
04571904,"Sid Informática, Rua Doutor Geraldo Campos Moreira, 240",Cidade Monções,"São Paulo", "SP"
04571905,"Jaú Construtora Ltda, Avenida Engenheiro Luiz Carlos Berrini, 936",Cidade Monções,"São Paulo", "SP"
04571906,"Condomínio Edifício Carmel, Avenida Engenheiro Luiz Carlos Berrini, 962",Cidade Monções,"São Paulo", "SP"
04571908,"Medial Saúde S/A, Rua Doutor Geraldo Campos Moreira, 240",Cidade Monções,"São Paulo", "SP"
04571910,"Vale Verde Propaganda, Rua Alcides Lourenço da Rocha, 167",Cidade Monções,"São Paulo", "SP"
04571911,"Edifício Cote D'Azul, Rua Guilherme Barbosa de Melo, 84",Cidade Monções,"São Paulo", "SP"
04571912,"Hotel Hojo, Rua Joel Carlos Borges, 60",Cidade Monções,"São Paulo", "SP"
04571913,"Condomínio Guaraporé, Rua Hilário Furlan, 86",Cidade Monções,"São Paulo", "SP"
04571914,"Edifício Astor, Rua José Muniz dos Santos, 60",Cidade Monções,"São Paulo", "SP"
04571915,"Edifício Bristol, Rua José Muniz dos Santos, 110",Cidade Monções,"São Paulo", "SP"
04571917,"Condomínio Guararema, Rua Sansão Alves dos Santos, 138",Cidade Monções,"São Paulo", "SP"
04571918,"Condomínio Costa Brava, Rua Sansão Alves dos Santos, 275",Cidade Monções,"São Paulo", "SP"
04571919,"Condomínio Guaraiuna, Rua Sansão Alves dos Santos, 445",Cidade Monções,"São Paulo", "SP"
04571921,"Edifício e Condomínio Alana I, Rua Sansão Alves dos Santos, 102",Cidade Monções,"São Paulo", "SP"
04571922,"Edifício e Condomínio Costa Brava, Rua Sansão Alves dos Santos, 237",Cidade Monções,"São Paulo", "SP"
04571923,"Edifício e Condomínio Homino Maia, Rua Sansão Alves dos Santos, 433",Cidade Monções,"São Paulo", "SP"
04571924,"Centro Administrativo Bandeirante, Avenida Engenheiro Luiz Carlos Berrini, 267",Cidade Monções,"São Paulo", "SP"
04571925,"Edifício Condomínio Berrini 550, Avenida Engenheiro Luiz Carlos Berrini, 550",Cidade Monções,"São Paulo", "SP"
04571926,"Edifício Condomínio Palace Berrini, Avenida Engenheiro Luiz Carlos Berrini, 716",Cidade Monções,"São Paulo", "SP"
04571927,"Edifício Condomínio Bandeirantes, Avenida Engenheiro Luiz Carlos Berrini, 828",Cidade Monções,"São Paulo", "SP"
04571928,"Edifício Condomínio Estanplaza, Avenida Engenheiro Luiz Carlos Berrini, 857",Cidade Monções,"São Paulo", "SP"
04571929,"Edifício Condomínio San Thomaz, Avenida Engenheiro Luiz Carlos Berrini, 1139",Cidade Monções,"São Paulo", "SP"
04571930,"Edifício Condomínio Berrini Laura, Avenida Engenheiro Luiz Carlos Berrini, 1140",Cidade Monções,"São Paulo", "SP"
04571931,"Edifício Condomínio Urca, Avenida Engenheiro Luiz Carlos Berrini, 1178",Cidade Monções,"São Paulo", "SP"
04571932,"Edifício Condomínio Sudameris, Avenida Engenheiro Luiz Carlos Berrini, 1297",Cidade Monções,"São Paulo", "SP"
04571933,"Phenix, Avenida Engenheiro Luiz Carlos Berrini, 1375",Cidade Monções,"São Paulo", "SP"
04571934,"Edifício Condomínio Arthur Bernardes, Avenida Engenheiro Luiz Carlos Berrini, 1500",Cidade Monções,"São Paulo", "SP"
04571935,"Berrini Trade Center, Avenida Engenheiro Luiz Carlos Berrini, 1700",Cidade Monções,"São Paulo", "SP"
04571937,"Liberty Paulista Seguros, Rua Doutor Geraldo Campos Moreira, 110",Cidade Monções,"São Paulo", "SP"
04571938,"Edifício Atílio Tinelli, Rua Doutor Geraldo Campos Moreira, 375",Cidade Monções,"São Paulo", "SP"
04575000,Rua Heinrich Hertz,Cidade Monções,"São Paulo", "SP"
04575010,Rua Hans Oersted,Cidade Monções,"São Paulo", "SP"
04575030,Rua Carlos Rega,Cidade Monções,"São Paulo", "SP"
04575040,Praça Lions Monções,Jardim Edith,"São Paulo", "SP"
04575060,Rua Geraldo Flausino Gomes,Cidade Monções,"São Paulo", "SP"
04575900,"Edifício Philips, Rua Geraldo Flausino Gomes, 33",Cidade Monções,"São Paulo", "SP"
04575901,"Edifício Jafet, Rua Geraldo Flausino Gomes, 42",Cidade Monções,"São Paulo", "SP"
04575902,"Editora Abril, Rua Geraldo Flausino Gomes, 61",Cidade Monções,"São Paulo", "SP"
04575903,"Condomínio Paulista de Seguros III, Rua Geraldo Flausino Gomes, 78",Cidade Monções,"São Paulo", "SP"
04575904,"Edifício Tapajós, Rua Geraldo Flausino Gomes, 85",Cidade Monções,"São Paulo", "SP"
04576000,"Avenida Jornalista Roberto Marinho, lado par",Cidade Monções,"São Paulo", "SP"
04576010,"Avenida Jornalista Roberto Marinho, de 1 ao fim - lado ímpar",Cidade Monções,"São Paulo", "SP"
04576020,Rua George Ohm,Cidade Monções,"São Paulo", "SP"
04576030,Rua Charles Coulomb,Cidade Monções,"São Paulo", "SP"
04576040,Rua Michael Faraday,Cidade Monções,"São Paulo", "SP"
04576050,Rua James Watt,Jardim Edith,"São Paulo", "SP"
04576060,Rua Samuel Morse,Cidade Monções,"São Paulo", "SP"
04576070,Rua Alessandro Volta,Cidade Monções,"São Paulo", "SP"
04576080,Rua James Joule,Cidade Monções,"São Paulo", "SP"
04576090,Rua Leon Foucault,Cidade Monções,"São Paulo", "SP"
04576100,Rua Edward Weston,Cidade Monções,"São Paulo", "SP"
04576110,Rua John Baird,Cidade Monções,"São Paulo", "SP"
04576115,Praça José Anthero Guedes,Jardim Edith,"São Paulo", "SP"
04576120,Rua Lee de Forest,Cidade Monções,"São Paulo", "SP"
04576130,Rua Jean Peltier,Cidade Monções,"São Paulo", "SP"
04576140,Rua William Kelvin,Cidade Monções,"São Paulo", "SP"
04576900,"Francana Ltda., Rua George Ohm, 115",Cidade Monções,"São Paulo", "SP"
04576901,"Criação e Comunicação, Rua George Ohm, 146",Cidade Monções,"São Paulo", "SP"
04577000,Rua Aziz Mattar,Vila Cordeiro,"São Paulo", "SP"
04577010,Rua Rogério Racy,Vila Cordeiro,"São Paulo", "SP"
04577020,Rua Sérgio Racy,Vila Cordeiro,"São Paulo", "SP"
04577030,Rua Amélia Racy,Vila Cordeiro,"São Paulo", "SP"
04577040,Rua Regina Racy,Vila Cordeiro,"São Paulo", "SP"
04577050,Rua Armando Felmanas,Vila Cordeiro,"São Paulo", "SP"
04578000,Avenida das Nações Unidas,Brooklin Paulista,"São Paulo", "SP"
04578901,"Brasil Interpart, Avenida das Nações Unidas, 11633",Brooklin Paulista,"São Paulo", "SP"
04578903,"Condomínio World Trade Center, Avenida das Nações Unidas, 12551/12559",Brooklin Paulista,"São Paulo", "SP"
04578906,"Bradesco., Avenida das Nações Unidas, 10999",Brooklin Paulista,"São Paulo", "SP"
04578907,"Bolsa de Imóveis, Avenida das Nações Unidas, 11541",Brooklin Paulista,"São Paulo", "SP"
04578908,"Edifício Nações Unidas., Avenida das Nações Unidas, 11857",Brooklin Paulista,"São Paulo", "SP"
04578910,"Centro Empresarial Nações Unidas, Avenida das Nações Unidas, 12901",Brooklin Paulista,"São Paulo", "SP"
04578911,"Edifício e Condomínio Plaza Centenário, Avenida das Nações Unidas, 12995",Brooklin Paulista,"São Paulo", "SP"
04580000,"Rua Bartolomeu Feio, até 399/0400",Vila Cordeiro,"São Paulo", "SP"
04580001,"Rua Bartolomeu Feio, de 401/402 a 699/700",Vila Cordeiro,"São Paulo", "SP"
04580002,"Rua Bartolomeu Feio, de 701/702 ao fim",Vila Cordeiro,"São Paulo", "SP"
04580010,Rua Guiné,Vila Cordeiro,"São Paulo", "SP"
04580020,Rua Antônio Abrantes,Vila Cordeiro,"São Paulo", "SP"
04580030,Rua Filinto Gomes Silva,Vila Cordeiro,"São Paulo", "SP"
04580040,Rua Oscar Gomes Cardim,Vila Cordeiro,"São Paulo", "SP"
04580050,"Rua Ministro Luiz Gallotti, até 279/280",Vila Cordeiro,"São Paulo", "SP"
04580051,"Rua Ministro Luiz Gallotti, de 281/282 ao fim",Vila Cordeiro,"São Paulo", "SP"
04580060,Rua Doutor Marcelo Fernando Calabria,Vila Cordeiro,"São Paulo", "SP"
04580070,Rua Maria Zamlutti,Vila Cordeiro,"São Paulo", "SP"
04581000,"Rua Francisco Dias Velho, até 509/510",Vila Cordeiro,"São Paulo", "SP"
04581001,"Rua Francisco Dias Velho, de 511/512 ao fim",Vila Cordeiro,"São Paulo", "SP"
04581010,Rua Tupacinunga,Vila Cordeiro,"São Paulo", "SP"
04581020,Rua João Adriano de Camargo,Vila Cordeiro,"São Paulo", "SP"
04581030,Travessa Belmar,Vila Cordeiro,"São Paulo", "SP"
04581040,Rua Doutor Afrânio Junqueira,Vila Cordeiro,"São Paulo", "SP"
04581050,"Rua Roque Petrella, até 519/520",Vila Cordeiro,"São Paulo", "SP"
04581051,"Rua Roque Petrella, de 521/522 ao fim",Vila Cordeiro,"São Paulo", "SP"
04581060,Rua Pascoal Pais,Vila Cordeiro,"São Paulo", "SP"
04581900,"Condomínio Casa Imperial, Rua Francisco Dias Velho, 95",Vila Cordeiro,"São Paulo", "SP"
04581901,"Edifício Vilagia, Rua Roque Petrella, 219",Vila Cordeiro,"São Paulo", "SP"
04581902,"Condomínio Vanessa, Rua Roque Petrella, 335",Vila Cordeiro,"São Paulo", "SP"
04581903,"Edifício Condomínio Tripiti, Rua Francisco Dias Velho, 67",Vila Cordeiro,"São Paulo", "SP"
04581905,"DER - Departamento de Estradas e Rodagem, Rua Francisco Dias Velho, 42",Vila Cordeiro,"São Paulo", "SP"
04582000,"Rua Álvaro Rodrigues, até 459/460",Vila Cordeiro,"São Paulo", "SP"
04582001,"Rua Álvaro Rodrigues, de 461/462 a 811/812",Vila Cordeiro,"São Paulo", "SP"
04582002,"Rua Álvaro Rodrigues, de 813/814 ao fim",Vila Cordeiro,"São Paulo", "SP"
04582010,Rua Augusto dos Anjos,Vila Cordeiro,"São Paulo", "SP"
04582020,Rua Brito Peixoto,Vila Cordeiro,"São Paulo", "SP"
04582030,Rua Godói Colaço,Vila Cordeiro,"São Paulo", "SP"
04582040,Rua Belmiro Schunk Zenha,Vila Cordeiro,"São Paulo", "SP"
04582050,Rua Gabriel de Lara,Vila Cordeiro,"São Paulo", "SP"
04583000,"Rua Nicolau Barreto, até 409/410",Vila Cordeiro,"São Paulo", "SP"
04583001,"Rua Nicolau Barreto, de 411/412 ao fim",Vila Cordeiro,"São Paulo", "SP"
04583020,Rua Baltazar Fernandes,Vila Cordeiro,"São Paulo", "SP"
04583025,Praça Boaventura Farina,Indianópolis,"São Paulo", "SP"
04583030,Rua João Amaro,Vila Cordeiro,"São Paulo", "SP"
04583040,Travessa Andréa Adolfati,Vila Cordeiro,"São Paulo", "SP"
04583050,Rua Miguel Sutil,Vila Cordeiro,"São Paulo", "SP"
04583060,Travessa Fiji,Vila Cordeiro,"São Paulo", "SP"
04583070,Rua Giovanni Gianesi,Vila Cordeiro,"São Paulo", "SP"
04583080,Rua Rebello Júnior,Vila Cordeiro,"São Paulo", "SP"
04583100,Avenida Jurubatuba,Vila Cordeiro,"São Paulo", "SP"
04583105,Avenida das Nações Unidas,Vila Cordeiro,"São Paulo", "SP"
04583110,"Avenida Doutor Chucri Zaidan, até 998/999",Vila Cordeiro,"São Paulo", "SP"
04583115,Rua Evandro Carlos de Andrade,Vila Cordeiro,"São Paulo", "SP"
04583120,Rua Delfos,Vila Cordeiro,"São Paulo", "SP"
04583900,"Banco Multiplic, Avenida Jurubatuba, 115",Vila Cordeiro,"São Paulo", "SP"
04583901,"Romano Materiais de Construção, Avenida Doutor Chucri Zaidan, 230",Vila Cordeiro,"São Paulo", "SP"
04583902,"Condomínio Julieta, Rua Álvaro Rodrigues, 136",Vila Cordeiro,"São Paulo", "SP"
04583903,"Market Place Shopping, Avenida Doutor Chucri Zaidan, 902",Vila Cordeiro,"São Paulo", "SP"
04583904,"Market Place Tower, Avenida Doutor Chucri Zaidan, 920",Vila Cordeiro,"São Paulo", "SP"
04583905,"Programa Globo Rural, Avenida Doutor Chucri Zaidan, 1901",Vila Cordeiro,"São Paulo", "SP"
04583906,"Market Place Tower II, Avenida Doutor Chucri Zaidan, 940",Vila Cordeiro,"São Paulo", "SP"
04583907,"TV Globo Ltda., Avenida Doutor Chucri Zaidan, 46",Vila Cordeiro,"São Paulo", "SP"
04583908,"Conjunto Residencial JB Breda, Avenida Jurubatuba, 374",Vila Cordeiro,"São Paulo", "SP"
04583909,"Morumbi Square, Avenida Doutor Chucri Zaidan, 80",Vila Cordeiro,"São Paulo", "SP"
04583911,"Edifício e Condomínio Monterey, Rua Álvaro Rodrigues, 152",Vila Cordeiro,"São Paulo", "SP"
04583912,"Condomínio Edifício Morumbi Plaza, Avenida Jurubatuba, 73",Vila Cordeiro,"São Paulo", "SP"
04583913,"Toyobo do Brasil Indústria Têxtil Ltda, Avenida Doutor Chucri Zaidan, 771",Vila Cordeiro,"São Paulo", "SP"
04583915,"Tellerina Comércio de Presentes e Artigos para Decoração S/A., Avenida Doutor Chucri Zaidan, 281",Vila Cordeiro,"São Paulo", "SP"
04583916,"Nestlé do Brasil Ltda., Avenida Doutor Chucri Zaidan, 246",Vila Cordeiro,"São Paulo", "SP"
04601000,"Rua Princesa Isabel, até 289/290",Brooklin Paulista,"São Paulo", "SP"
04601001,"Rua Princesa Isabel, de 291/292 a 829/830",Brooklin Paulista,"São Paulo", "SP"
04601002,"Rua Princesa Isabel, de 831/832 a 1189/1190",Brooklin Paulista,"São Paulo", "SP"
04601003,"Rua Princesa Isabel, de 1191/1192 ao fim",Brooklin Paulista,"São Paulo", "SP"
04601005,Praça Doutor Décio Cinelli,Brooklin Paulista,"São Paulo", "SP"
04601010,Rua Assis Brasil,Brooklin Paulista,"São Paulo", "SP"
04601020,Rua Henrique Brammer Netto,Brooklin Paulista,"São Paulo", "SP"
04601028,Rua Sul,Brooklin Paulista,"São Paulo", "SP"
04601030,Rua Carlo Prina,Brooklin Paulista,"São Paulo", "SP"
04601040,"Rua Gil Eanes, até 329/330",Campo Belo,"São Paulo", "SP"
04601041,"Rua Gil Eanes, de 331/332 a 559/560",Campo Belo,"São Paulo", "SP"
04601042,"Rua Gil Eanes, de 561/562 ao fim",Campo Belo,"São Paulo", "SP"
04601060,"Rua Rita Joana de Sousa, até 329/330",Brooklin Novo,"São Paulo", "SP"
04601061,"Rua Rita Joana de Sousa, de 331/332 ao fim",Brooklin Novo,"São Paulo", "SP"
04601070,"Rua Comendador Eduardo Saccab, até 239/240",Brooklin Paulista,"São Paulo", "SP"
04601071,"Rua Comendador Eduardo Saccab, de 241/242 ao fim",Brooklin Paulista,"São Paulo", "SP"
04601090,Rua Stela Marina,Brooklin Paulista,"São Paulo", "SP"
04601093,Rua Brunilda,Brooklin Paulista,"São Paulo", "SP"
04601100,Praça Ângelo Falgetano,Brooklin Paulista,"São Paulo", "SP"
04601900,"Edifício Vila Burguesa, Rua Gil Eanes, 45",Brooklin Novo,"São Paulo", "SP"
04601901,"Condomínio Edifício Arpoador, Rua Gil Eanes, 195",Brooklin Novo,"São Paulo", "SP"
04601902,"Condomínio Guarapari, Rua Gil Eanes, 163",Brooklin Novo,"São Paulo", "SP"
04601903,"Edifício Jardins de Icarai, Rua Gil Eanes, 315",Brooklin Novo,"São Paulo", "SP"
04601904,"Edifício London Park, Rua Princesa Isabel, 64",Brooklin Paulista,"São Paulo", "SP"
04601905,"Edifício Vila Moura, Rua Princesa Isabel, 246",Brooklin Paulista,"São Paulo", "SP"
04601906,"Edifício Maison de La Rochele, Rua Princesa Isabel, 269",Brooklin Paulista,"São Paulo", "SP"
04601907,"Edifício Park Paris, Rua Princesa Isabel, 292",Campo Belo,"São Paulo", "SP"
04601908,"Condomínio e Edifício Saint Biht, Rua Princesa Isabel, 1152",Brooklin Paulista,"São Paulo", "SP"
04601971,"AGF Princesa Isabel, Rua Princesa Isabel, 354/360",Brooklin Paulista,"São Paulo", "SP"
04602000,"Rua Barão do Triunfo, até 399/0400",Brooklin Paulista,"São Paulo", "SP"
04602001,"Rua Barão do Triunfo, de 0401/402 a 489/0490",Brooklin Paulista,"São Paulo", "SP"
04602002,"Rua Barão do Triunfo, de 0491/492 a 669/0670",Brooklin Paulista,"São Paulo", "SP"
04602003,"Rua Barão do Triunfo, de 0671/672 a 779/0780",Brooklin Paulista,"São Paulo", "SP"
04602004,"Rua Barão do Triunfo, de 0781/782 a 1179/1180",Brooklin Paulista,"São Paulo", "SP"
04602005,"Rua Barão do Triunfo, de 1181/1182 a 1519/1520",Brooklin Paulista,"São Paulo", "SP"
04602006,"Rua Barão do Triunfo, de 1521/1522 a 1799/1800",Brooklin Paulista,"São Paulo", "SP"
04602007,"Rua Barão do Triunfo, de 1801/1802 ao fim",Brooklin Paulista,"São Paulo", "SP"
04602010,Rua Sebastião Gomes,Brooklin Paulista,"São Paulo", "SP"
04602020,Rua Comendador Norberto Jorge,Brooklin Paulista,"São Paulo", "SP"
04602030,"Rua Eleutério, até 109/110",Brooklin Paulista,"São Paulo", "SP"
04602031,"Rua Eleutério, de 111/112 ao fim",Brooklin Paulista,"São Paulo", "SP"
04602040,Rua Boavas,Brooklin Paulista,"São Paulo", "SP"
04602045,Praça Cidade de Amman,Brooklin Paulista,"São Paulo", "SP"
04602050,Rua Dom Manuel,Brooklin Paulista,"São Paulo", "SP"
04602058,Praça Roque Willer Afonso,Brooklin Paulista,"São Paulo", "SP"
04602060,Rua Doutor Eurico Rangel,Brooklin Paulista,"São Paulo", "SP"
04602900,"Edifício Barão de Javari, Rua Cristóvão Pereira, 1623",Campo Belo,"São Paulo", "SP"
04602902,"Condomínio Edifício Drogasil Brooklin, Rua Barão do Triunfo, 464",Brooklin Paulista,"São Paulo", "SP"
04602903,"Edifício Brooklin Stúdio, Rua Barão do Triunfo, 290",Brooklin Paulista,"São Paulo", "SP"
04602904,"Edifício Ascot, Rua Barão do Triunfo, 314",Brooklin Paulista,"São Paulo", "SP"
04602905,"Edifício Black Pool, Rua Barão do Triunfo, 332",Brooklin Paulista,"São Paulo", "SP"
04602906,"Edifício Quintas do Campo Belo, Rua Barão do Triunfo, 331",Brooklin Paulista,"São Paulo", "SP"
04602908,"Edifício Castel Center, Rua Barão do Triunfo, 520",Brooklin Paulista,"São Paulo", "SP"
04602909,"Edifício Trader Center, Rua Barão do Triunfo, 550",Brooklin Paulista,"São Paulo", "SP"
04602910,"Edifício Portinari, Rua Barão do Triunfo, 603",Brooklin Paulista,"São Paulo", "SP"
04602911,"Edifício Fontana de Trevi, Rua Barão do Triunfo, 639",Brooklin Paulista,"São Paulo", "SP"
04602912,"Edifício Maison de Gregny, Rua Barão do Triunfo, 663",Brooklin Paulista,"São Paulo", "SP"
04602913,"Edifício Maison de Marseille, Rua Barão do Triunfo, 668",Brooklin Paulista,"São Paulo", "SP"
04602914,"Edifício Palazzo Estela Marino, Rua Barão do Triunfo, 1062",Brooklin Paulista,"São Paulo", "SP"
04602915,"Edifício Solar das Torres Claras, Rua Barão do Triunfo, 1176",Brooklin Paulista,"São Paulo", "SP"
04602916,"Edifício Mansão Andréia Del Sarto, Rua Barão do Triunfo, 1220",Brooklin Paulista,"São Paulo", "SP"
04602917,"Edifício Mansão Tower Trade, Rua Barão do Triunfo, 1282",Brooklin Paulista,"São Paulo", "SP"
04602918,"Edifício Mansão Graviúna, Rua Barão do Triunfo, 1302",Brooklin Paulista,"São Paulo", "SP"
04602919,"Edifício Itamambuca, Rua Barão do Triunfo, 1415",Brooklin Paulista,"São Paulo", "SP"
04602920,"Edifício Solar Castro Marim, Rua Barão do Triunfo, 1528",Brooklin Paulista,"São Paulo", "SP"
04602922,"Edifício Adriana, Rua Barão do Triunfo, 111",Brooklin Paulista,"São Paulo", "SP"
04602925,"Condomínio Espaço das Artes, Rua Barão do Triunfo, 142",Brooklin Paulista,"São Paulo", "SP"
04602970,"AC Brooklin Paulista, Rua Barão do Triunfo, 242",Brooklin Paulista,"São Paulo", "SP"
04603000,"Avenida Vereador José Diniz, até 1701 - lado ímpar",Santo Amaro,"São Paulo", "SP"
04603001,"Avenida Vereador José Diniz, de 1703 a 2791 - lado ímpar",Santo Amaro,"São Paulo", "SP"
04603002,"Avenida Vereador José Diniz, de 2793 a 3311 - lado ímpar",Santo Amaro,"São Paulo", "SP"
04603003,"Avenida Vereador José Diniz, de 3313 a 3701 - lado ímpar",Santo Amaro,"São Paulo", "SP"
04603004,"Avenida Vereador José Diniz, de 3703 ao fim - lado ímpar",Santo Amaro,"São Paulo", "SP"
04603010,Rua Leontino Ferreira de Campos,Santo Amaro,"São Paulo", "SP"
04603020,Viaduto Vereador José Diniz,Santo Amaro,"São Paulo", "SP"
04603030,Rua dos Brasões,Santo Amaro,"São Paulo", "SP"
04603039,Rua João Pais,Santo Amaro,"São Paulo", "SP"
04603900,"Instrumentos Científicos C.G. Ltda, Avenida Vereador José Diniz, 2457",Santo Amaro,"São Paulo", "SP"
04603901,"Hospital Evaldo Foz, Avenida Vereador José Diniz, 3505",Santo Amaro,"São Paulo", "SP"
04603902,"Fiação Campo Belo, Avenida Vereador José Diniz, 3821",Santo Amaro,"São Paulo", "SP"
04603903,"Indústrias Billi Farmacêutica, Avenida Vereador José Diniz, 3465",Santo Amaro,"São Paulo", "SP"
04603904,"Edifício Tayo, Rua João Pais, 8",Jardim Petrópolis,"São Paulo", "SP"
04603905,"Edifício Golden Tower, Avenida Vereador José Diniz, 3707",Santo Amaro,"São Paulo", "SP"
04603906,"Edifício Silver Tower, Avenida Vereador José Diniz, 3725",Santo Amaro,"São Paulo", "SP"
04603907,"Edifício Ibirapuera Work Center, Avenida Vereador José Diniz, 3135",Santo Amaro,"São Paulo", "SP"
04603908,"Edifício Melbourne, Rua dos Brasões, 78",Santo Amaro,"São Paulo", "SP"
04604000,"Avenida Vereador José Diniz, até 990 - lado par",Santo Amaro,"São Paulo", "SP"
04604001,"Avenida Vereador José Diniz, de 992 a 1530 - lado par",Santo Amaro,"São Paulo", "SP"
04604002,"Avenida Vereador José Diniz, de 1532 a 1680 - lado par",Santo Amaro,"São Paulo", "SP"
04604003,"Avenida Vereador José Diniz, de 1682 a 2300 - lado par",Santo Amaro,"São Paulo", "SP"
04604004,"Avenida Vereador José Diniz, de 2302 a 2690 - lado par",Santo Amaro,"São Paulo", "SP"
04604005,"Avenida Vereador José Diniz, de 2692 a 3290 - lado par",Santo Amaro,"São Paulo", "SP"
04604006,"Avenida Vereador José Diniz, de 3292 a 3530 - lado par",Santo Amaro,"São Paulo", "SP"
04604007,"Avenida Vereador José Diniz, de 3532 ao fim - lado par",Santo Amaro,"São Paulo", "SP"
